date,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,latitude,longitude
2022-07-10,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10,41.449721999999994,-8.296389
2022-07-11,72.6,59.2,64.6,64.6,58.4,81.1,10.0,0.0,0,10.6,1014.9,62.2,6.1,330.5,28.5,9,41.653315,-8.58779
2022-07-12,97.7,64.1,83.2,82.8,59.5,49.6,10.0,0.0,0,8.9,1014.4,44.6,6.8,333.4,28.8,10,41.650791,-8.4067
2022-07-13,97.4,74.8,84.9,84.3,58.1,41.6,10.0,0.0,0,9.0,1016.8,63.4,6.5,265.8,23.0,8,41.449721999999994,-8.4067
2022-07-14,89.9,72.0,82.2,82.0,59.1,46.4,10.0,0.0,0,8.0,1015.6,66.9,6.3,300.7,26.0,8,41.449721999999994,-8.43569
2022-07-15,79.1,65.6,72.2,72.2,62.5,72.2,10.0,0.003,0,6.7,1013.4,69.7,6.4,306.1,26.6,8,41.650791,-8.58779
2022-07-16,74.1,62.0,67.1,67.1,62.1,84.6,10.0,0.0,0,8.2,1015.0,73.2,4.6,321.0,27.7,9,41.650791,-8.43569
2022-07-17,78.0,62.0,68.0,68.0,61.8,81.3,10.0,0.0,0,7.3,1015.1,58.2,5.6,332.8,28.9,9,41.449721999999994,-8.4067
2022-07-18,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9,41.449721999999994,-8.296389
2022-07-19,72.0,63.2,67.2,67.2,61.8,83.4,10.0,0.005,0,11.1,1019.6,58.0,6.6,289.0,25.0,8,41.5549,-8.43569
2022-07-20,77.8,57.9,68.4,68.4,59.5,75.4,10.0,0.0,0,11.9,1019.7,24.4,7.1,346.5,29.9,10,41.449721999999994,-8.58779
2022-07-21,74.7,62.4,67.8,67.8,62.4,83.4,10.0,0.0,0,8.1,1017.4,48.0,5.6,342.0,29.6,10,41.653315,-8.43569
2022-07-22,79.0,62.7,68.9,68.9,61.5,79.1,10.0,0.0,0,12.2,1017.7,55.2,6.3,331.8,28.5,10,41.449721999999994,-8.43569
2022-07-23,78.2,60.1,68.7,68.7,59.5,74.0,10.0,0.0,0,9.0,1017.3,0.2,6.6,335.3,28.9,9,41.5549,-8.296389
2022-07-24,72.2,61.8,66.1,66.1,60.4,82.7,10.0,0.0,0,11.0,1019.1,61.3,6.2,335.3,28.7,9,41.449721999999994,-8.296389
2022-07-25,76.2,56.5,67.1,67.1,59.1,76.9,10.0,0.0,0,14.6,1021.1,23.7,7.0,328.0,28.3,9,41.5549,-8.4067
2022-07-26,76.1,61.9,68.5,68.5,59.1,73.5,10.0,0.0,0,13.2,1019.2,7.4,7.0,333.7,28.7,9,41.650791,-8.43569
2022-07-27,74.0,56.8,65.1,65.1,57.3,77.4,10.0,0.0,0,15.3,1016.7,8.4,6.7,332.2,28.6,9,41.449721999999994,-8.4067
2022-07-28,71.0,57.5,65.0,65.0,58.6,80.4,10.0,0.0,0,14.2,1016.3,42.9,6.7,321.8,27.8,9,41.5549,-8.4067
2022-07-29,78.5,59.0,69.0,69.0,61.0,77.2,10.0,0.0,0,13.8,1016.5,19.7,7.0,325.2,28.1,9,41.650791,-8.43569
2022-07-30,89.2,64.2,77.2,77.3,60.8,59.9,10.0,0.0,0,10.2,1015.3,2.5,7.3,327.2,28.2,9,41.653315,-8.296389
2022-07-31,87.9,65.4,76.5,76.6,61.3,61.9,10.0,0.0,0,8.0,1015.2,0.0,6.6,327.0,28.2,9,41.449721999999994,-8.4067
