date,latitude,longitude,parameter,value,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2021-09-11,41.449722,-8.296389,no2,52.7,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,5.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,53.5,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,5.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,36.9,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,5.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,35.8,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,32.1,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,5.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,25.7,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,8.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,28.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,8.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,28.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,15.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,40.6,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,15.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,33.7,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,15.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,pm10,15.0,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-09-11,41.449722,-8.296389,no2,34.4,75.9,58.1,66.6,66.6,59.7,80.1,,0.001,0,7.7,1017.5,53.2,6.7,175.8,15.3,7
2021-06-22,41.449722,-8.296389,no2,14.5,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,4.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,26.8,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,4.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,4.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,4.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,12.2,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,14.6,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,7.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,15.4,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,7.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,9.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,18.3,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,12.2,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,11.3,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,9.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,13.1,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,9.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,11.4,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,8.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,8.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,14.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,6.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,10.9,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,6.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,15.1,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,22.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,10.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,11.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,28.4,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,14.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,20.9,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,14.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,18.1,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,9.7,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,11.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,11.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,10.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,12.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,11.8,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,12.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,11.6,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,12.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,13.9,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,no2,22.3,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-22,41.449722,-8.296389,pm10,12.0,71.0,56.0,63.3,63.3,54.7,75.3,,0.001,0,16.7,1019.3,42.5,7.5,187.4,16.2,7
2021-06-02,41.449722,-8.296389,no2,17.7,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,21.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,21.4,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,21.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,19.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,24.3,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,30.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,19.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,30.3,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,15.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,30.7,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,15.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,32.4,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,15.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,31.6,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,15.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,16.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,33.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,17.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,32.4,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,29.1,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,17.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,31.1,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,17.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,18.4,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,26.5,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,17.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,23.9,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,20.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,20.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,22.5,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,23.6,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,25.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,25.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,14.7,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,23.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,16.4,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,22.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,10.3,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,11.4,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,26.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,14.5,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,26.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,13.1,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,26.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,pm10,26.0,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-06-02,41.449722,-8.296389,no2,15.9,65.4,54.8,59.5,59.5,54.3,83.2,,0.015,0,13.1,1015.4,79.1,6.9,204.4,17.8,9
2021-05-30,41.449722,-8.296389,no2,32.7,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,17.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,41.9,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,17.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,12.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,33.3,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,12.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,28.3,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,15.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,34.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,23.9,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,15.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,23.1,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,14.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,14.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,22.1,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,20.6,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,16.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,20.5,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,17.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,18.7,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,17.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,17.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,22.3,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,17.6,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,18.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,16.8,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,pm10,18.0,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
2021-05-30,41.449722,-8.296389,no2,18.2,66.1,56.3,60.8,60.8,56.8,87.3,,0.0,0,6.8,1016.3,65.8,5.1,336.8,29.2,9
